CustomerID,Recency,Frequency,Monetary
6951,0,28,59652.12
6952,5,35,79692.6
6953,5,28,74129.3
6954,2,36,89770.68
6955,11,22,51983.46
6956,25,32,66428.15
6957,2,41,103533.69
6958,18,30,85398.32
6959,4,38,101555.49
6960,4,40,105828.61
6961,10,33,80199.46
6962,0,30,83421.61
6963,4,23,59220.85
6964,0,36,99082.63
6965,1,33,85728.49
6966,10,32,80994.58
6967,0,28,74766.13
6968,19,27,55412.479999999996
6969,16,33,84701.70999999999
6970,3,21,49352.13
6971,13,46,114172.03
6972,35,29,79323.78
6973,20,19,50863.83
6974,1,32,68222.15
6975,30,28,53934.34
6976,20,35,103970.84
6977,5,30,75675.53
6978,42,33,79653.83
6979,10,29,72323.93
6980,20,28,82056.87
6981,4,20,57588.659999999996
6982,12,28,64088.2
6983,10,33,86551.88
6984,24,30,85975.09
6985,22,22,45384.45
6986,26,27,67781.8
6987,1,26,51492.02
6988,11,29,69282.42
6989,7,37,95288.56
6990,15,33,77678.26
6991,27,36,99831.44
6992,3,29,62624.0
6993,18,24,46398.76
6994,3,20,59757.08
6995,1,34,77124.39
6996,6,29,86920.78
6997,2,22,48625.28
6998,1,27,60184.74
6999,11,33,73866.86
7000,20,28,61223.799999999996
